?	liquid	tnk_failure_pressure	liquid_ratio	tnk_width	tnk_length	tnk_height	BLEVE_height	vapour_temperature	liquid_temperature	status	gas_height	sensor_dist
G24406	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	30
G24407	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	31
G24408	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	32
G24409	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	33
G24410	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	34
G24411	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	35
G24412	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	36
G24413	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	37
G24414	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	38
G24415	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	39
G24416	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	40
G24417	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	41
G24418	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	42
G24419	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	43
G24420	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	44
G24421	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	45
G24422	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	46
G24423	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	47
G24424	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	48
G24425	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	49
G24426	0	27.7	0.1276818	0.4	8.4	1.8	1.2	428.6	365.4	0	1.6	50
G24427	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	5
G24428	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	6
G24429	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	7
G24430	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	8
G24431	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	9
G24432	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	10
G24433	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	11
G24434	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	12
G24435	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	13
G24436	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	14
G24437	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	15
G24438	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	16
G24439	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	17
G24440	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	18
G24441	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	19
G24442	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	20
G24443	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	21
G24444	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	22
G24445	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	23
G24446	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	24
G24447	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	25
G24448	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	26
G24449	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	27
G24450	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	28
G24451	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	29
G24452	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	30
G24453	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	31
G24454	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	32
G24455	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	33
G24456	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	34
G24457	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	35
G24458	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	36
G24459	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	37
G24460	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	38
G24461	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	39
G24462	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	40
G24463	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	41
G24464	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	42
G24465	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	43
G24466	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	44
G24467	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	45
G24468	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	46
G24469	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	47
G24470	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	48
G24471	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	49
G24472	0	32	0.7437649	2.2	6	2.2	1.2	406	361.1	0	0.6	50
G24473	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	5
G24474	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	6
G24475	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	7
G24476	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	8
G24477	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	9
G24478	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	10
G24479	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	11
G24480	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	12
G24481	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	13
G24482	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	14
G24483	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	15
G24484	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	16
G24485	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	17
G24486	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	18
G24487	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	19
G24488	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	20
G24489	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	21
G24490	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	22
G24491	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	23
G24492	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	24
G24493	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	25
G24494	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	26
G24495	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	27
G24496	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	28
G24497	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	29
G24498	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	30
G24499	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	31
G24500	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	32
G24501	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	33
G24502	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	34
G24503	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	35
G24504	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	36
G24505	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	37
G24506	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	38
G24507	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	39
G24508	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	40
G24509	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	41
G24510	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	42
G24511	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	43
G24512	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	44
G24513	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	45
G24514	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	46
G24515	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	47
G24516	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	48
G24517	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	49
G24518	0	30.3	0.1242029	0.4	1.8	1.6	1.4	324.1	323.2	1	1.4	50
G24519	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	5
G24520	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	6
G24521	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	7
G24522	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	8
G24523	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	9
G24524	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	10
G24525	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	11
G24526	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	12
G24527	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	13
G24528	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	14
G24529	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	15
G24530	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	16
G24531	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	17
G24532	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	18
G24533	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	19
G24534	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	20
G24535	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	21
G24536	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	22
G24537	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	23
G24538	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	24
G24539	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	25
G24540	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	26
G24541	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	27
G24542	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	28
G24543	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	29
G24544	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	30
G24545	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	31
G24546	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	32
G24547	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	33
G24548	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	34
G24549	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	35
G24550	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	36
G24551	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	37
G24552	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	38
G24553	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	39
G24554	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	40
G24555	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	41
G24556	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	42
G24557	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	43
G24558	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	44
G24559	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	45
G24560	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	46
G24561	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	47
G24562	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	48
G24563	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	49
G24564	0	26.1	0.5258929	0.6	1.2	1	0.2	431.6	361.2	0	0.6	50
G24565	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	5
G24566	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	6
G24567	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	7
G24568	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	8
G24569	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	9
G24570	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	10
G24571	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	11
G24572	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	12
G24573	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	13
G24574	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	14
G24575	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	15
G24576	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	16
G24577	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	17
G24578	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	18
G24579	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	19
G24580	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	20
G24581	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	21
G24582	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	22
G24583	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	23
G24584	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	24
G24585	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	25
G24586	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	26
G24587	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	27
G24588	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	28
G24589	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	29
G24590	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	30
G24591	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	31
G24592	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	32
G24593	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	33
G24594	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	34
G24595	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	35
G24596	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	36
G24597	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	37
G24598	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	38
G24599	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	39
G24600	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	40
G24601	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	41
G24602	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	42
G24603	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	43
G24604	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	44
G24605	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	45
G24606	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	46
G24607	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	47
G24608	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	48
G24609	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	49
G24610	0	35.5	0.3554513	2.6	1.4	1.8	0.4	435.1	342.7	1	1.2	50
G24611	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	5
G24612	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	6
G24613	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	7
G24614	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	8
G24615	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	9
G24616	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	10
G24617	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	11
G24618	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	12
G24619	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	13
G24620	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	14
G24621	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	15
G24622	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	16
G24623	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	17
G24624	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	18
G24625	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	19
G24626	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	20
G24627	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	21
G24628	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	22
G24629	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	23
G24630	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	24
G24631	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	25
G24632	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	26
G24633	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	27
G24634	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	28
G24635	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	29
G24636	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	30
G24637	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	31
G24638	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	32
G24639	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	33
G24640	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	34
G24641	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	35
G24642	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	36
G24643	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	37
G24644	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	38
G24645	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	39
G24646	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	40
G24647	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	41
G24648	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	42
G24649	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	43
G24650	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	44
G24651	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	45
G24652	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	46
G24653	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	47
G24654	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	48
G24655	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	49
G24656	0	38.3	0.5649015	1.8	3.6	1.4	0.2	340.9	310.1	1	0.6	50
G24657	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	5
G24658	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	6
G24659	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	7
G24660	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	8
G24661	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	9
G24662	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	10
G24663	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	11
G24664	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	12
G24665	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	13
G24666	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	14
G24667	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	15
G24668	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	16
G24669	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	17
G24670	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	18
G24671	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	19
G24672	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	20
G24673	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	21
G24674	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	22
G24675	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	23
G24676	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	24
G24677	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	25
G24678	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	26
G24679	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	27
G24680	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	28
G24681	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	29
G24682	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	30
G24683	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	31
G24684	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	32
G24685	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	33
G24686	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	34
G24687	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	35
G24688	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	36
G24689	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	37
G24690	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	38
G24691	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	39
G24692	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	40
G24693	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	41
G24694	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	42
G24695	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	43
G24696	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	44
G24697	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	45
G24698	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	46
G24699	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	47
G24700	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	48
G24701	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	49
G24702	0	16.7	0.2943134	1.8	5.8	1.4	0.4	359.3	346.4	0	1	50
G24703	0	31.7	0.7543609	2.4	8.8	1.8	1.8	312.4	288.6	1	0.4	5
G24704	0	31.7	0.7543609	2.4	8.8	1.8	1.8	312.4	288.6	1	0.4	6
